Username,Lesson Name,Teacher Name,Text,Point
lalalaa,ENGG110,Feza Baykal,"Bu dersle ilgili yeteri kadar data olmadığından detaylı bir şekilde anlatmak istedim: Öncelikle ders için dönem sonuna kadar 10 tane plate yapmanız gerekiyor. Ödevi yaptığınız sürece her ödevden minimum 75-80 alıyorsunuz yani AA almak üzerine kurulmuş bir ders. Yalnız çizimler çok uğraştırıyor, her hafta saatlerce(6-8 saat civar olabiliyor) çizim yapıyorsunuz. Onun dışında 1 Hw ve her hafta da yaklaşık 30 dk alan AutoCad ödevleri veriyor. Yani ciddi vaktinizi alıyor. Ancak baya anlayışlı bir hocadır. Hastayım derseniz ödevi iyi hissettiğinde getir der, hocam özel sebeplerim var diyip açıklayın gayet anlayışlı bir şekilde taleplerinizi değerlendirir. Sohbet etmek isterseniz de çok tatlı bir dinleyicidir oturur bıcır bıcır konuşur. Ders baya uğraştırıcı olsa da istediklerini yaptığınızda AA almadan geçme şansınız yok. (Btw ders catalog der yani 90 üstü AA alıyor.)",0.5
pelihan,ENGG110,Feza Baykal,pelihan ENGG110 dersini Feza Baykal hocasından ne iyi ne kötü buluyor.,0.5
alias,EL202,Jameson J.kismet Bell,alias EL202 dersini Jameson J.kismet Bell hocasından kesinlikle öneriyor.,1
blueberry,EL202,Jameson J.kismet Bell,blueberry EL202 dersini Jameson J.kismet Bell hocasından kesinlikle öneriyor.,1
a,EL202,Jameson J.kismet Bell,a EL202 dersini Jameson J.kismet Bell hocasından kesinlikle öneriyor.,1
blackmadonna,EL201,Jameson J.kismet Bell,blackmadonna EL201 dersini Jameson J.kismet Bell hocasından kesinlikle öneriyor.,1
turp,CL104,Jameson J.kismet Bell,"tanıdığım en öğrenci dostu hocalardan; hem kişisel hem akademik sorularınız ve sorunlarınız hakkında başvurabilirsiniz kendisine, emin olun yardımcı olmak için elinden geleni yapacaktır <3 dersi düzenli takip ettiğiniz sürece hem keyif alacağınıza hem de güzel bir notla dönemi noktalayacağınıza inanıyorum.",1
oknaz,EL202,Jameson J.kismet Bell,"Dersini bu dönem aldım ilk defa, sınıfta dersi dinlerken gözümü bile kırpmıyordum. Söylediği her şey sınavda çıkacak diye değil çoğu cidden çıkmıyor ama verdiği herhangi bir bilgiyi kaçırmak istemeyeceğiniz bir hoca. Hem verdiği dersi iyi öğretiyor hem de dersle bağlantılı olan diğer konularla ilgili fikir sahibi ediyor. Pandemi döneminde de inanılmaz anlayışlı ve çözüm odaklıydı. Diğer hocalar aşırı talepkar ve anlayışsızken Mr. Bell'in attığı ""stres olmayın"" mailiyle devam etme gücü bulduğumu hatırlıyorum. Moodle, Slack ve Zoom platformlarını en interaktif ve verimli şekilde kullanıp dersi öğrendiğimizden emin oldu. Bu derste aldığım bilgilerin tek dönemlik değil ömürlük olduğunu söyleyebilirim. Kendi rahat alanımdan çıkıp gelişmek için çabalamamı sağladı, mutlaka dersini alın.",1
kitten,CL104,Jameson J.kismet Bell,Pandemi döneminden önce kesinlikle dinlemeyi en sevdiğim dersten birisiydi. Hocanın anlatımı ve sınıfla ilişkisi kesinlikle çok iyiydi. Online'a geçtikten sonra dersten büyük bir oranda soğudum. Her ne kadar online dönem yüzünden notlandırmalarını normalin üzerinde de yapsa güzel bir not alamadım çünkü Slack adlı uygulamada düzenli olarak post paylaşmamızı istiyordu ve ben buna adapte olamadım. Yine de Jameson hocanın derslerini pre-Covid dönemi olarak hatırlamak isteyerek önereceğim. Yüksek bir not verecek birisi değildir ama eğer klasik edebiyata da ilgiliyseniz dersleri çok keyifli geçiyor bence.,1
rubiii,CL104,Jameson J.kismet Bell,rubiii CL104 dersini Jameson J.kismet Bell hocasından ne iyi ne kötü buluyor.,0.5
mithrandir,SOC101,Selen Yanmaz,"Bu kadar da kotu olunmaz. Ders icinde cok samimi tatli biri gibi. Ama not verirken cebinde akrep var, ZATEN FEEDBACK YOK (""daha iyi aciklamalisin"" -TAMAM). Bu kadar da kasilmaz. Notu damlatarak veriyor Ali Tuna'dan almadigima bin pisman oldum, en azindan kendime biseyler katardim. Dusman basina.",0
tha,SOC101,Selen Yanmaz,Yaz okulunda kendimi geliştirmek için ve çabalayıp yüksek bir notla geçmek için aldığım ders. Çok da emek verdim ama kesinlikle karşılığını alamadım. AA bekleyip çok daha düşük notlar alan birçok kişi daha vardı sınıfta. Zaten çok kısa feedback veriyor ama çok puan kırıyorken ikinci essayimde feedback vermeye bile gerek duymadı kendisi. Öğrettiği şeyler oldu ama mecbur kalınmadıkça kendisinden ders alınmasını önermem. Özel bir durumunuz varsa da anlayış göstermesini beklememelisiniz.,0
quintessence101,SOC101,Selen Yanmaz,Karşılaşıp karşılabileceğiniz en tatlı en ilgili en iyi hocalardan,1
devonne,SOC101,Selen Yanmaz,devonne SOC101 dersini Selen Yanmaz hocasından kesinlikle öneriyor.,1
SooSoo,SOC101,Selen Yanmaz,SooSoo SOC101 dersini Selen Yanmaz hocasından kesinlikle öneriyor.,1
stradivarius,SOC101,Selen Yanmaz,stradivarius SOC101 dersini Selen Yanmaz hocasından kesinlikle öneriyor.,1
rahibeteressa,SOC101,Selen Yanmaz,"yardımsever, ufuk açıcı bir hoca. hemen hemen bütün derslerine katıldım ve yaz döneminden çok zevk aldım. ders sonunda ya da ders aralarında sorularınızı cevaplama sohbet etme konusunda öğrenciye gerekli alanı ve zamanı tanır. samimidir. aklınızdan geçen soruları ve fikirlerinizi rahatlıkla paylaşabilirsiniz. midtermde 4 tane açık uçlu soru verip 2 tanesini cevaplamamızı istedi test boşluk doldurma ve doğru yanlış vardı. finalde açık uçlu sorular yerine kavram eşleştirme vardı. sınavların gayet kolay olduğunu ve notlandırmasının da sınıfın aksine kıt olmadığını düşünüyorum. derse düzenli katılan bir öğrencinin aa almaması için herhangi bir sebep yoktu. sınavda derste neyden bahsettiyse onu sordu. sonrasında da 2 tane ekstra ödev verdi puanımızı yükseltebilmemiz için. bir tanesi 10 puan üzerinden toplumun bir normunu kırmamızla ve onu anlatmamızla alakalı bir sayfalık bir ödevdi. ekstra yapılan bir şey yoktu. çoğu kişinin tam puan aldığını düşünüyorum. diğerini de sınıfta yaptırdı 5 puan üzerinden dersle alakalı yorumumuzdu ona da sübjektif olduğu için katılan herkese tam puan vermişti. kısacası selen hoca sayesinde keyifli ve verimli bir dersti. eğer full-time olursa veya başka ders verirse kendisinden başka ders almayı kesinlikle isterim .",1
mint,SOC101,Selen Yanmaz,"Sadece yaz döneminde misafir olarak ders veren, yardımsever, açık görüşlü, çok iyi bir hoca. Ayrıca öğrenciye karşı çok saygılı bir hoca olduğunu düşünüyorum. Bir yandan çalıştığım için derslerine sık gidemedim ama gittiklerimden keyif aldım, keşke daha sık gidebilseydim dedim. Size kesinlikle vaktini ayırır ve notunuzu yükseltebilmeniz için uğraşır. Örneğin 5'er puandan iki farklı extra credit work verdi bu yaz, biri yazılı ödev, diğeri in-class activity olduğu için de katılan herkese tam puan vermiş. Sınavda boşluk doldurmada kelime aklınıza gelmezse genel olarak kavramı açıklayabilirsiniz bile demişti. Kağıdıma bakmadığım için notlandırma detayını/kriterlerini bilmiyorum ama midtermde beklediğimden biraz daha düşük aldım, bu şekilde hisseden başkaları da vardı, o yüzden sanırım size alternatif sunar ama bunları değerlendirirken strict olabilir de denilebilir. Aşağıdaki geçen seneden yorumlara da bakınca belki bu sıkı notlandırması konuda feedback almış ve değişiyor olabilir diye düşündüm, çünkü ders boyunca açık uçlu soru olarak sadece midterm'de 2 tane short answer sorusu vardı ve finalde bunlar da yoktu, test-boşluk doldurma-eşleştirme şeklinde objectively notlandırılabilecek sorulardan oluşuyordu sınav. (Yazılı ek kredi ödevini yapmadığım için onun notlandırması hakkında konuşamayacağım.) Günün sonunda aldığım nottan memnunum, keyifli bir ders olduğunu ve bana önemli şeyler öğrettiğini düşünüyorum.",1
sin,SOC101,Selen Yanmaz,"Ders içinde çok tatlı bir kadın. Her fikrinizi, anınızı rahatça paylaşabilirsiniz. Tek sıkıntısı paperları çok geç okuyor. İlk notunuza göre dersten çekilme ihtimaliniz pek kalmıyor.",1
gaborkiraly,SOC101,Selen Yanmaz,30 puanlık short answer soran hoca. Dikkat edilmeli,0.5
esra,SOC101,Selen Yanmaz,esra SOC101 dersini Selen Yanmaz hocasından ne iyi ne kötü buluyor.,0.5
allah,MATH102,Arzu Boysal,allah MATH102 dersini Arzu Boysal hocasından şiddetle önermiyor.,0
nickim,MATH102,Arzu Boysal,nickim MATH102 dersini Arzu Boysal hocasından şiddetle önermiyor.,0
xpeki,MATH102,Arzu Boysal,xpeki MATH102 dersini Arzu Boysal hocasından kesinlikle öneriyor.,1
Voo Voo,MATH102,Arzu Boysal,Voo Voo MATH102 dersini Arzu Boysal hocasından kesinlikle öneriyor.,1
slfm,MATH102,Arzu Boysal,slfm MATH102 dersini Arzu Boysal hocasından kesinlikle öneriyor.,1
itsme,MATH102,Arzu Boysal,"Ders anlatışı, notu, sınavları, her şeyi güzel ve rahattı. Arzu hocadan Math102 alınır.",1
beniburdaboun,MATH102,Arzu Boysal,betül tanbay gibi hocalar(!) arasında kendisi parlıyor. harf notlandırması beni çok mutlu etti derslerini dinlemesem de iyi bir hoca. bazılarının aksine...,1
path,MATH102,Arzu Boysal,"Aslında çok da iyi sayılmaz fakat math departmanının kalanına bakınca kadın inci gibi. Fırsatınız varsa alınır en azından anlaşılır anlatıyor ve kibar, notu ise -diğer tüm matematikçiler gibi- iyi değil.",1
şarjkablosu,MATH102,Arzu Boysal,şarjkablosu MATH102 dersini Arzu Boysal hocasından kesinlikle öneriyor.,1
canim,MATH102,Arzu Boysal,"Ders kötü, konuların fazlalığını gördükçe defalarca kere lanet olsun diyorsunuz ama hoca dersteki konuların mantığını kafanıza oturacak şekilde oturuyor",1
lalalaa,MATH102,Arzu Boysal,Sayesinde 102 dersini geçtiğim hocadır. Derslerini dinleyip PS'leri çözerseniz bence ders gerçekten geçiliyor hatta yüksek bile alınıyor. İçimden iyi ki bu dönem dersi veriyorsunuz hocam dedirtmiş kişidir.,1
Jotaro,MATH102,Arzu Boysal,Jotaro MATH102 dersini Arzu Boysal hocasından kesinlikle öneriyor.,1
st-er,MATH221,Arzu Boysal,Matematik bölümünde okumuyorsanız ve dersin verildiği dönem size uyuyorsa hocadan alacağınız kabul e-postası ve yazacağnız ikame e-dilekçesiyle bu dersi 201 yerine alabilirsiniz. Matematik ÇAP’ına kabul edilme ihtimalinizi artırır. Ancak 201 ön koşullu dersleri almak için her dönem dilekçe vermeniz gerekir.,1
Cutiness,MATH132,Arzu Boysal,"Bir kablo ve bir tahta kalemi ile , curves, parametrization, curvature, torsion ve daha nicelerini 3 boyutlu göstererek anlatmış koca yürekli hocamızdır.",1
kádár janos,MATH102,Arzu Boysal,"dersin kendisi kötü, en zor kitle dersi olabilir. arzu hocadan alınır yine de. olcay hocaya falan bulaşmayın. arzu hoca iyidir.",0.5
beniburadaboun,MATH102,Arzu Boysal,Bu dersi 2021-22 bahar döneminde aldım. Bu ders için köpek gibi çalıştım. Notlarım hep curve ün üstündeydi. Hatta ikinci midtermde 20 puan üstteydi. Buna rağmen cb aldım. Yine 2021-22'nin sınavların online yapıldığı güz döneminde ders ortalaması 85 üstü olup sözlü sınava gelmeyenlere cb verilmişti. Eğer birinin puanı 85 üstü solup özlü sınava gitmemişse kopya çekmiştir muhtemelen. Ben bu kadar çalışıp ve üstelik curve'ün hep üstünde aldığım zaman bana cb veriliyorsa. Öyleyse bi önceki dönem sözlü sınava gelmeyenleri cb vererek ödüllendirmişler diye düşünüyorum. Bunun haricinde Arzu Hocanın ders anlatışıyla alakalı bir yorumum yok.,0.5
frus,MATH102,Arzu Boysal,frus MATH102 dersini Arzu Boysal hocasından ne iyi ne kötü buluyor.,0.5
aphrodizzy,MATH102,Arzu Boysal,aphrodizzy MATH102 dersini Arzu Boysal hocasından ne iyi ne kötü buluyor.,0.5
kedy,MATH102,Arzu Boysal,kedy MATH102 dersini Arzu Boysal hocasından ne iyi ne kötü buluyor.,0.5
thegoldengod,MATH221,Arzu Boysal,thegoldengod MATH221 dersini Arzu Boysal hocasından ne iyi ne kötü buluyor.,0.5
Cutiness,MATH221,Arzu Boysal,"Dersin başından sonuna kadar konuları birbirine güzel bağlayan bir hoca. Öğrendiğin şeyler ile daha önce yapamadığın neleri artık yapabildiğini anlıyorsun. Anlatım oldukça hoş, ancak örneklendirmeleri biraz yetersiz buldum. Karışık konuları ilk defa görmenin verdiği bir afallama ile dersten ""ben ne yaşadım abi"" tarzında bir ifade ile çıkma ihtimaliniz var. Ben bu açığı PS'ler ile kapattım, PS lere girin.  Dipnot: Düzenli olarak çalışmazsanız işiniz çok zor.",0.5
bahtiskikpiyade,ENGL105,Kim Fortuny,bahtiskikpiyade ENGL105 dersini Kim Fortuny hocasından şiddetle önermiyor.,0
narsil,EL306,Kim Fortuny,"Romantikler konusunda oldukça yetkin birisidir, pek çok Romantik şair hakkında dedikodu yapabilirsiniz kendisiyle. Sadece ders içinde değil, ders dışında da epey cana yakın bir hoca. Biraz favoritism mevcut kendisinde yalan söyleyemeyeceğim ama derste konuşup bildiklerinizi gösterirseniz ve merak ettiklerinizi sorarsanız çok da dert etmenize gerek yok diye düşünüyorum. Yeniden olsa yeniden alırdım, gerçekten en sevdiğim derslerden birisi oldu bu.",1
coolname,ENGL105,Kim Fortuny,coolname ENGL105 dersini Kim Fortuny hocasından kesinlikle öneriyor.,1
loona,ENGL105,Kim Fortuny,"levi-özlem hoca ve fortuny açıktı bu dönem, aralarında en relax modundaki olan hoca fortuny. biz diğer herkese kıyasla daha az ödev yaptık. fakat 1 midterm ve 1 final haricinde bu derste hiçbir şey yazmadığımız için (essay anlamında), ödevlerimiz hakkında ilk eleştirilerini sınavlarda yapmış oldu. ve istediği gibi olmamışsa çok puan kırıyor. :) anlatımı: 10/10 not bolluğu: 6/10 teknoloji ile arası: 4/10",1
eternalsunshine,CL481,Kim Fortuny,"Dersini yüksek lisans tadında işlemek istediğini belirterek okumaları özenli yapmanızı bekler, bunun karşılığında zırt pırt quiz, forum, short paper yapmaz. Ancak midterm ve finalde tam performans göstermeniz ve alacağınız hiç de sugarcoated olmayan feedbacklere hazır olmanız gerekir. Feedbackleri nispeten detaylı olmasına karşın (bazen) alakasız ve dümdüz harsh olabilir. Fırsat bulursa kendi yazılarından okuması sizi biraz gıcık edebilir. Beklemediğiniz şekilde sizi gözünüze kestirip hem not hem davranış olarak soft spot'ını da gösterebilir. Seçmeli ve 3.-4. sınıf derslerinde sizi görmediğiniz yazar/şairlerle karşılaştırıp sık duymadığınız insightful analizler yapar. Dönem sonunda not bakımından verdiğiniz emeğin karşılığını bulamadığınızı (gayet haklı) olarak hissedebilirsiniz.",0.5
salvepadre,PSY101,Elif Ece Sözer,Çok adaletsiz bir notlandırma yaparak öğrencileri dumura uğratmış ve yetmezmiş gibi bunu sistemin kapanmasına dakikalar yapmış ve böylece öğrencilerin de itiraz hakkını resmen gasp etmiştir. Ders anlatımı da hiç iyi değildi. Keşke hiç tanışmasaydık :(((,0
curiouscat,PSY101,Elif Ece Sözer,"Dönem içinde bizim bölüme açılmadığı için parasını verip yazın aldığım ders. Hocaya ulaşmak biraz zordu maille o yüzden ders öncesi veya sonrası iletişime geçmek daha kolay oluyordu. Hoca slayttan işliyor, slaytları ve kayıtları paylaşıyordu. Ama attendence vardı. Dersin konuları güzeldi. Hocanın alanı memory olduğu için sınavda o konudan daha ağırlıklı sormuştu. Zor bir ders değil, kitabı okumayı tavsiye ediyorum.",0.5
Mavi,PSY101,Elif Ece Sözer,"Mail'lere dönmediğiyle ilgili çok şikayet edildi. Son anda iptal ettiği ders oldu. Derslerde çoğunlukla slayt okuduğu ve video izlettiği için derse katılmanın fazla bir artısını görmedim, bence sıkıcıydı. Kamera açma zorunluluğu yoktu, ama katılım notlandırmaya dahildi; bu yüzden muhtemelen birçok kişi zoom'a girdi ama dinlemedi.  Dersin kendisine gelirsek, fazla beklentiyle almamıştım ama çok hoşuma gitti. Bilmediğim çok şey öğrendim, hayattaki çok şeyle bağlantı kurdum. Kitabı eğlenceli ve ilgi çekici, mutlaka okunmasını öneririm.",0.5
fındık,PSY101,Elif Ece Sözer,"Konuların güzelliği nedeniyle zaten ilgi çeken bir dersti.Dersi kitabı baz alarak hazırladığı slaytlardan işledi ve de kitabı da okumamızı tavsiye etti(bence de kitap kesinlikle okunmalı,konu örneklerle açıklandığı için öğrenmeyi kolaylaştırıyor).İzlettiği videolar da merak uyandırıcıydı,konuyu pekiştirmemi sağladı.Ama herkes maillere geç ya da hiç dönmemesinden yakındı yani bir işiniz düşerse o işi unutun.Ayrıca hazırladığı şu slaytları bir kere bile zamanında moodlea yüklemedi.O yüzden bu dersi kesin alın ama bu hoca olmasa da olur.",0.5
efo,SCED370,Olga Gioka,efo SCED370 dersini Olga Gioka hocasından şiddetle önermiyor.,0
bendis,SCED48L,Olga Gioka,bendis SCED48L dersini Olga Gioka hocasından kesinlikle öneriyor.,1
ceku,SCED350,Olga Gioka,ceku SCED350 dersini Olga Gioka hocasından ne iyi ne kötü buluyor.,0.5
ibk,SCED370,Olga Gioka,"Derslere gidilirse en kötü BB alınır fakat rezalet bir ingilizcesi vardır. Pek de bir şey öğrenmezsin. Ayriyeten öğrenciyi çocuk olarak gördüğü için ara sıra eleştirinin dozunu kaçırabilir. Üslubu o şekilde, garip tepkiler verirse çok moral bozmayın:D",0.5
curiouscat,SCED370,Olga Gioka,Rahat geçersiniz ama hiçbir şey öğrenmezsiniz.,0.5
allah,AD242,Belgin Arisan,Ödevleri dersi bilmeden yaptım AA hoca çok iyi duruyodu ama girmedim derslerine,1
Zahitismail,AD242,Belgin Arisan,Zahitismail AD242 dersini Belgin Arisan hocasından kesinlikle öneriyor.,1
ikincikuzeyurdu,AD302,Belgin Arisan,"Free AA, alın aldırın",1
ikincikuzeyurdu,AD242,Belgin Arisan,Dünyanın en tatlı hocası <3 aynı zamanda çok anlayışlı ve ders de zor sayılmaz,1
boomp7,PE107,İren Algül,boomp7 PE107 dersini İren Algül hocasından kesinlikle öneriyor.,1
nisa,PE107,İren Algül,nisa PE107 dersini İren Algül hocasından kesinlikle öneriyor.,1
tarcin,PE107,İren Algül,tarcin PE107 dersini İren Algül hocasından kesinlikle öneriyor.,1
gunesyerinde,PE107,İren Algül,dışarıdaki yoga derslerinden biraz farklı olsa da girince alışıyorsunuz,1
anonchimpsky,HUM101,Foster Chamberlin,anonchimpsky HUM101 dersini Foster Chamberlin hocasından kesinlikle öneriyor.,1
larawk,HUM101,Foster Chamberlin,hum aldığım en ufuk açıcı ve doyurucu derslerden biri. yoğun bir içeriği var ama foster hoca sayesinde hem recorded lecturelarında hem canlı derslerinde hiç sıkılmadan dersi severek bitirdim.Yaptığı işi ve alanını sevdiği çok belli hocanın. Sınavlar içinse derste verdiği örnekleri ve sınav hazırlık forumlarında verdiği feedbackleri takip etmek yararlı oluyor.,1
